objective,scenario,ann_return,xi_ann_return,active_ann_return,downside_capture,downside_preservation,cvar_loss,xi_cvar_loss,maxdd_loss,xi_maxdd_loss
tail_convex_anchor_dd_budget_policy,rebalance_cost_5bps,0.17351964266341263,0.10959095640085392,0.06392868626255872,0.6603767630090982,True,0.011574000166348936,0.014993746820704453,0.07079196898250817,0.09359485239700593
tail_convex_anchor_dd_budget_policy,remove_top_5pct_active,0.13778509772568798,0.10959095640085392,0.028194141324834013,0.7225852970968365,True,0.012700314424967832,0.014993746820704453,0.09551730782097967,0.09359485239700593
tail_convex_anchor_dd_budget_policy,downside_returns_25pct_worse,0.07996070472455916,0.10959095640085392,-0.02963025167629479,0.8229850388567176,False,0.014353781282175097,0.014993746820704453,0.10231563706998392,0.09359485239700593
tail_pso_xodr_v1_policy,base,0.19606748007015087,0.10959095640085392,0.08647652366929696,0.8802265064000895,False,0.015162959142998537,0.014993746820704453,0.10636932996187964,0.09359485239700593
tail_pso_xodr_v1_policy,rebalance_cost_5bps,0.19306748007015087,0.10959095640085392,0.08347652366929695,0.8822152383238134,False,0.015201710687772482,0.014993746820704453,0.10636932996187998,0.09359485239700593
tail_pso_xodr_v1_policy,remove_top_5pct_active,0.16890302032886173,0.10959095640085392,0.05931206392800779,0.9119009352147801,False,0.015266163669107116,0.014993746820704453,0.10731779916853967,0.09359485239700593
tail_pso_xodr_v1_policy,downside_returns_25pct_worse,0.06697379581300371,0.10959095640085392,-0.04261716058785022,1.100283133000112,False,0.018953698928748174,0.014993746820704453,0.15563209616123952,0.09359485239700593
upside_convex_anchor_dd_budget_policy,base,0.18477843204772865,0.10959095640085392,0.07518747564687472,0.6590047489905216,True,0.011720156649220681,0.014993746820704453,0.06983344995051755,0.09359485239700593
upside_convex_anchor_dd_budget_policy,rebalance_cost_5bps,0.1817784320477287,0.10959095640085392,0.07218747564687472,0.660993480914246,True,0.011759630333431206,0.014993746820704453,0.06987156907244374,0.09359485239700593
upside_convex_anchor_dd_budget_policy,remove_top_5pct_active,0.13882341345071497,0.10959095640085392,0.029232457049861018,0.7196073885231525,True,0.012794891140749243,0.014993746820704453,0.09411312387795112,0.09359485239700593
upside_convex_anchor_dd_budget_policy,downside_returns_25pct_worse,0.08812904649573924,0.10959095640085392,-0.02146190990511471,0.8237559362381521,False,0.01465019581152585,0.014993746820704453,0.1024404831551724,0.09359485239700593
xcdr_v3_growth_control_policy,base,0.21336377381422827,0.10959095640085392,0.10377281741337438,0.8697430437427117,False,0.016114650078754456,0.014993746820704453,0.118037267401922,0.09359485239700593
xcdr_v3_growth_control_policy,rebalance_cost_5bps,0.21036377381422833,0.10959095640085392,0.10077281741337436,0.8717317756664361,False,0.01615412376296498,0.014993746820704453,0.11847133099443041,0.09359485239700593
xcdr_v3_growth_control_policy,remove_top_5pct_active,0.18284897037605213,0.10959095640085392,0.07325801397519822,0.903150686957092,False,0.016181863267275304,0.014993746820704453,0.12129000040572713,0.09359485239700593
xcdr_v3_growth_control_policy,downside_returns_25pct_worse,0.08580759019853304,0.10959095640085392,-0.023783366202320917,1.0871788046783897,False,0.02003092986187119,0.014993746820704453,0.16477824714401246,0.09359485239700593
